timestamp,B_to_P1,P1_to_B,C_to_B,B_to_C,recorder1_9m_b,recorder2_9m_b,recorder3_9m_b,recorder1_9m_p1,recorder2_9m_p1,recorder1_9m_c,recorder2_9m_c
2024-10-29 19:32:50,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0
2024-10-29 19:33:00,0.0,0.0,2.0,0.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0
2024-10-29 19:33:10,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,12.0,13.0
2024-10-29 19:33:20,2.0,0.0,1.0,2.0,10.0,10.0,10.0,11.0,10.0,11.0,10.0
2024-10-29 19:33:30,1.0,0.0,2.0,0.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0
2024-10-29 19:33:40,0.0,0.0,3.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:33:50,0.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:34:00,1.0,2.0,1.0,0.0,10.0,12.0,10.0,9.0,10.0,10.0,10.0
2024-10-29 19:34:10,0.0,0.0,2.0,0.0,10.0,10.0,10.0,10.0,13.0,10.0,10.0
2024-10-29 19:34:20,1.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:34:30,0.0,2.0,3.0,0.0,14.0,10.0,10.0,12.0,10.0,10.0,10.0
2024-10-29 19:34:40,0.0,0.0,1.0,0.0,31.0,22.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:34:50,2.0,0.0,1.0,3.0,24.0,27.0,11.0,10.0,10.0,10.0,10.0
2024-10-29 19:35:00,0.0,0.0,0.0,2.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:35:10,0.0,2.0,1.0,0.0,10.0,10.0,10.0,10.0,12.0,10.0,10.0
2024-10-29 19:35:20,0.0,2.0,3.0,0.0,10.0,10.0,10.0,14.0,20.0,10.0,10.0
2024-10-29 19:35:30,0.0,2.0,0.0,1.0,10.0,10.0,10.0,27.0,20.0,10.0,10.0
2024-10-29 19:35:40,3.0,1.0,1.0,0.0,10.0,10.0,10.0,25.0,11.0,10.0,10.0
2024-10-29 19:35:50,0.0,1.0,2.0,1.0,10.0,27.0,10.0,14.0,10.0,10.0,10.0
2024-10-29 19:36:00,0.0,0.0,0.0,1.0,10.0,34.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:36:10,0.0,1.0,0.0,1.0,10.0,36.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:36:20,1.0,0.0,2.0,2.0,10.0,10.0,10.0,10.0,10.0,13.0,10.0
2024-10-29 19:36:30,0.0,0.0,0.0,2.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0
2024-10-29 19:36:40,0.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,12.0,17.0
2024-10-29 19:36:50,0.0,0.0,1.0,2.0,10.0,10.0,10.0,10.0,10.0,30.0,13.0
2024-10-29 19:37:00,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,29.0,10.0
2024-10-29 19:37:10,0.0,0.0,2.0,0.0,10.0,10.0,10.0,10.0,10.0,16.0,13.0
2024-10-29 19:37:20,0.0,0.0,1.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,13.0
2024-10-29 19:37:30,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,17.0,10.0
2024-10-29 19:37:40,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,17.0,10.0
2024-10-29 19:37:50,0.0,1.0,0.0,0.0,16.0,21.0,13.0,10.0,10.0,10.0,10.0
2024-10-29 19:38:00,0.0,2.0,1.0,4.0,10.0,13.0,11.0,10.0,9.0,10.0,10.0
2024-10-29 19:38:10,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:38:20,1.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:38:30,1.0,2.0,0.0,4.0,10.0,10.0,10.0,10.0,12.0,13.0,10.0
2024-10-29 19:38:40,0.0,0.0,0.0,2.0,10.0,10.0,10.0,10.0,10.0,13.0,11.0
2024-10-29 19:38:50,0.0,2.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0
2024-10-29 19:39:00,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:39:10,0.0,1.0,0.0,1.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0
2024-10-29 19:39:20,0.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:39:30,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:39:40,1.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:39:50,0.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:40:00,0.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:40:10,2.0,0.0,0.0,1.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:40:20,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:40:30,0.0,2.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0
2024-10-29 19:40:40,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:40:50,0.0,0.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,12.0,10.0
2024-10-29 19:41:00,0.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:41:10,1.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:41:20,0.0,0.0,0.0,0.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:41:30,0.0,0.0,2.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:41:40,0.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:41:50,1.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:42:00,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,14.0,12.0
2024-10-29 19:42:10,0.0,1.0,1.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,24.0
2024-10-29 19:42:20,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,12.0,17.0
2024-10-29 19:42:30,0.0,0.0,0.0,1.0,13.0,10.0,10.0,10.0,10.0,17.0,10.0
2024-10-29 19:42:40,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,17.0,10.0
2024-10-29 19:42:50,0.0,0.0,1.0,1.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:43:00,0.0,0.0,1.0,1.0,10.0,10.0,9.0,10.0,10.0,11.0,10.0
2024-10-29 19:43:10,0.0,0.0,1.0,0.0,10.0,10.0,10.0,8.0,10.0,11.0,10.0
2024-10-29 19:43:20,0.0,0.0,2.0,1.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0
2024-10-29 19:43:30,1.0,0.0,2.0,0.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:43:40,0.0,0.0,0.0,0.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:43:50,0.0,0.0,0.0,3.0,11.0,10.0,10.0,10.0,9.0,16.0,10.0
2024-10-29 19:44:00,0.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0
2024-10-29 19:44:10,1.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:44:20,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:44:30,1.0,0.0,2.0,1.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0
2024-10-29 19:44:40,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:44:50,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0
2024-10-29 19:45:00,1.0,0.0,3.0,1.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0
2024-10-29 19:45:10,1.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:45:20,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:45:30,0.0,1.0,2.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:45:40,1.0,2.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:45:50,0.0,0.0,2.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:46:00,0.0,1.0,2.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:46:10,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:46:20,0.0,1.0,3.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:46:30,2.0,0.0,2.0,4.0,10.0,10.0,10.0,10.0,10.0,13.0,10.0
2024-10-29 19:46:40,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:46:50,1.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:47:00,1.0,0.0,2.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:47:10,1.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0
2024-10-29 19:47:20,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,8.0,10.0,10.0
2024-10-29 19:47:30,1.0,0.0,2.0,2.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0
2024-10-29 19:47:40,1.0,0.0,0.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:47:50,0.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,13.0,10.0
2024-10-29 19:48:00,0.0,0.0,1.0,4.0,10.0,10.0,10.0,10.0,10.0,12.0,10.0
2024-10-29 19:48:10,0.0,0.0,4.0,1.0,11.0,10.0,10.0,9.0,10.0,10.0,10.0
2024-10-29 19:48:20,0.0,0.0,1.0,2.0,10.0,10.0,10.0,9.0,11.0,10.0,10.0
2024-10-29 19:48:30,0.0,0.0,2.0,3.0,10.0,10.0,10.0,10.0,10.0,14.0,10.0
2024-10-29 19:48:40,0.0,2.0,2.0,1.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0
2024-10-29 19:48:50,0.0,0.0,1.0,1.0,10.0,13.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:49:00,0.0,0.0,2.0,0.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:49:10,0.0,0.0,0.0,2.0,11.0,10.0,10.0,10.0,10.0,17.0,10.0
2024-10-29 19:49:20,0.0,0.0,1.0,0.0,11.0,10.0,10.0,10.0,10.0,22.0,10.0
2024-10-29 19:49:30,3.0,1.0,0.0,2.0,10.0,10.0,10.0,10.0,10.0,26.0,10.0
2024-10-29 19:49:40,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,13.0
2024-10-29 19:49:50,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,12.0,11.0,15.0
2024-10-29 19:50:00,0.0,0.0,2.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:50:10,1.0,1.0,0.0,1.0,10.0,10.0,9.0,12.0,10.0,10.0,12.0
2024-10-29 19:50:20,0.0,1.0,1.0,0.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0
2024-10-29 19:50:30,0.0,0.0,2.0,1.0,18.0,25.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:50:40,1.0,1.0,0.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:50:50,2.0,0.0,0.0,2.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0
2024-10-29 19:51:00,0.0,1.0,0.0,2.0,10.0,11.0,10.0,10.0,10.0,12.0,10.0
2024-10-29 19:51:10,0.0,0.0,0.0,1.0,17.0,15.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:51:20,2.0,0.0,0.0,0.0,14.0,10.0,10.0,10.0,10.0,15.0,10.0
2024-10-29 19:51:30,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,15.0,16.0
2024-10-29 19:51:40,0.0,0.0,1.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:51:50,0.0,0.0,0.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:52:00,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:52:10,1.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:52:20,3.0,0.0,1.0,3.0,10.0,10.0,10.0,10.0,10.0,12.0,10.0
2024-10-29 19:52:30,0.0,1.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:52:40,1.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:52:50,3.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
2024-10-29 19:53:00,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
2024-10-29 19:53:10,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:53:20,0.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,14.0
2024-10-29 19:53:30,1.0,0.0,0.0,0.0,10.0,10.0,10.0,12.0,10.0,10.0,10.0
2024-10-29 19:53:40,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0
2024-10-29 19:53:50,0.0,1.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0
2024-10-29 19:54:00,0.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,11.0,14.0
2024-10-29 19:54:10,0.0,1.0,1.0,0.0,14.0,17.0,10.0,11.0,10.0,10.0,10.0
2024-10-29 19:54:20,0.0,0.0,2.0,1.0,10.0,18.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:54:30,0.0,1.0,0.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:54:40,0.0,0.0,2.0,0.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0
2024-10-29 19:54:50,0.0,0.0,1.0,1.0,10.0,10.0,10.0,9.0,10.0,11.0,10.0
2024-10-29 19:55:00,0.0,0.0,1.0,1.0,10.0,10.0,10.0,9.0,10.0,11.0,10.0
2024-10-29 19:55:10,0.0,2.0,1.0,0.0,10.0,10.0,10.0,9.0,10.0,15.0,10.0
2024-10-29 19:55:20,1.0,1.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0
2024-10-29 19:55:30,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:55:40,0.0,1.0,0.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:55:50,0.0,2.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:56:00,1.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0
2024-10-29 19:56:10,3.0,0.0,0.0,3.0,10.0,10.0,10.0,10.0,10.0,12.0,10.0
2024-10-29 19:56:20,0.0,0.0,0.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
2024-10-29 19:56:30,1.0,0.0,1.0,0.0,10.0,10.0,10.0,9.0,10.0,20.0,10.0
2024-10-29 19:56:40,0.0,0.0,1.0,2.0,15.0,12.0,10.0,10.0,10.0,21.0,10.0
2024-10-29 19:56:50,1.0,0.0,0.0,0.0,14.0,11.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:57:00,2.0,0.0,2.0,0.0,12.0,10.0,10.0,10.0,10.0,10.0,11.0
2024-10-29 19:57:10,1.0,0.0,6.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:57:20,1.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:57:30,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0
2024-10-29 19:57:40,2.0,0.0,4.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:57:50,2.0,0.0,0.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:58:00,0.0,0.0,0.0,4.0,12.0,16.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:58:10,0.0,1.0,0.0,0.0,14.0,12.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:58:20,1.0,0.0,0.0,0.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:58:30,0.0,0.0,0.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0
2024-10-29 19:58:40,0.0,2.0,0.0,1.0,10.0,10.0,10.0,12.0,10.0,15.0,10.0
2024-10-29 19:58:50,0.0,0.0,0.0,1.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:59:00,1.0,0.0,2.0,0.0,10.0,13.0,10.0,10.0,10.0,13.0,10.0
2024-10-29 19:59:10,0.0,1.0,2.0,0.0,10.0,10.0,10.0,10.0,10.0,12.0,10.0
2024-10-29 19:59:20,1.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:59:30,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 19:59:40,0.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0
2024-10-29 19:59:50,1.0,0.0,3.0,1.0,11.0,10.0,10.0,10.0,11.0,10.0,10.0
2024-10-29 20:00:00,0.0,0.0,0.0,1.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:00:10,1.0,0.0,0.0,2.0,10.0,10.0,10.0,10.0,12.0,10.0,10.0
2024-10-29 20:00:20,0.0,2.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:00:30,0.0,0.0,0.0,1.0,10.0,10.0,10.0,9.0,10.0,8.0,11.0
2024-10-29 20:00:40,2.0,0.0,2.0,0.0,10.0,10.0,10.0,8.0,10.0,12.0,10.0
2024-10-29 20:00:50,0.0,1.0,2.0,0.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:01:00,0.0,2.0,1.0,0.0,16.0,10.0,10.0,10.0,10.0,8.0,10.0
2024-10-29 20:01:10,0.0,0.0,0.0,0.0,10.0,10.0,10.0,8.0,10.0,9.0,10.0
2024-10-29 20:01:20,0.0,1.0,2.0,1.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0
2024-10-29 20:01:30,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:01:40,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
2024-10-29 20:01:50,0.0,0.0,3.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:02:00,0.0,0.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:02:10,1.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:02:20,0.0,1.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:02:30,0.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:02:40,1.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:02:50,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:03:00,1.0,0.0,0.0,2.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0
2024-10-29 20:03:10,1.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:03:20,0.0,0.0,1.0,0.0,10.0,23.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:03:30,2.0,0.0,1.0,2.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:03:40,0.0,1.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:03:50,1.0,1.0,0.0,0.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:04:00,0.0,1.0,0.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:04:10,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:04:20,0.0,1.0,1.0,0.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:04:30,1.0,1.0,1.0,1.0,10.0,12.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:04:40,0.0,0.0,2.0,0.0,10.0,16.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:04:50,1.0,0.0,1.0,0.0,14.0,11.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:05:00,0.0,0.0,0.0,1.0,10.0,10.0,10.0,8.0,10.0,10.0,16.0
2024-10-29 20:05:10,0.0,1.0,2.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,22.0
2024-10-29 20:05:20,2.0,0.0,0.0,0.0,12.0,10.0,9.0,10.0,10.0,10.0,15.0
2024-10-29 20:05:30,1.0,0.0,2.0,1.0,11.0,10.0,10.0,10.0,10.0,10.0,20.0
2024-10-29 20:05:40,1.0,1.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,24.0
2024-10-29 20:05:50,1.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,10.0,8.0,33.0
2024-10-29 20:06:00,0.0,1.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,9.0,21.0
2024-10-29 20:06:10,0.0,0.0,3.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,37.0
2024-10-29 20:06:20,0.0,1.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,57.0
2024-10-29 20:06:30,0.0,2.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,46.0
2024-10-29 20:06:40,0.0,0.0,3.0,0.0,10.0,11.0,9.0,10.0,10.0,10.0,26.0
2024-10-29 20:06:50,1.0,1.0,2.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,19.0
2024-10-29 20:07:00,1.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,11.0,10.0,58.0
2024-10-29 20:07:10,0.0,1.0,2.0,1.0,10.0,10.0,10.0,10.0,11.0,10.0,62.0
2024-10-29 20:07:20,1.0,1.0,4.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,42.0
2024-10-29 20:07:30,0.0,1.0,0.0,0.0,10.0,13.0,10.0,10.0,10.0,10.0,32.0
2024-10-29 20:07:40,0.0,0.0,2.0,0.0,11.0,10.0,10.0,10.0,10.0,10.0,32.0
2024-10-29 20:07:50,0.0,1.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0
2024-10-29 20:08:00,0.0,1.0,1.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,23.0
2024-10-29 20:08:10,1.0,2.0,2.0,0.0,12.0,10.0,10.0,9.0,10.0,11.0,35.0
2024-10-29 20:08:20,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,13.0,13.0
2024-10-29 20:08:30,1.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,13.0,16.0
2024-10-29 20:08:40,0.0,3.0,3.0,0.0,10.0,10.0,13.0,10.0,10.0,22.0,37.0
2024-10-29 20:08:50,0.0,0.0,2.0,1.0,10.0,10.0,10.0,10.0,10.0,17.0,38.0
2024-10-29 20:09:00,0.0,0.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,64.0
2024-10-29 20:09:10,0.0,3.0,3.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0
2024-10-29 20:09:20,0.0,1.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,16.0,21.0
2024-10-29 20:09:30,0.0,1.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0
2024-10-29 20:09:40,1.0,1.0,1.0,3.0,10.0,13.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:09:50,0.0,2.0,2.0,0.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:10:00,0.0,1.0,0.0,0.0,10.0,10.0,10.0,16.0,10.0,10.0,10.0
2024-10-29 20:10:10,0.0,0.0,2.0,1.0,10.0,11.0,10.0,17.0,11.0,10.0,10.0
2024-10-29 20:10:20,0.0,0.0,1.0,2.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0
2024-10-29 20:10:30,0.0,0.0,1.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:10:40,0.0,0.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:10:50,1.0,0.0,1.0,1.0,10.0,10.0,9.0,10.0,10.0,10.0,11.0
2024-10-29 20:11:00,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:11:10,0.0,0.0,2.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:11:20,1.0,1.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:11:30,1.0,0.0,0.0,0.0,10.0,9.0,10.0,10.0,10.0,11.0,11.0
2024-10-29 20:11:40,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:11:50,0.0,0.0,2.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:12:00,0.0,1.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:12:10,0.0,0.0,1.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:12:20,1.0,0.0,0.0,1.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:12:30,2.0,0.0,1.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:12:40,1.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:12:50,0.0,1.0,2.0,2.0,10.0,10.0,10.0,10.0,12.0,10.0,11.0
2024-10-29 20:13:00,3.0,2.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
2024-10-29 20:13:10,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0
